Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-25 15:15:00-07:00,2.3119973588130343,2.3273861408233643,2.3119973588130343,2.3273861408233643,32441728,0.0,0.0
2025-05-25 15:30:00-07:00,2.318170549876564,2.32863712310791,2.318170549876564,2.327816963195801,9347712,0.0,0.0
2025-05-25 15:45:00-07:00,2.3228111279045907,2.339463233947754,2.3228111279045907,2.33923602104187,37118464,0.0,0.0
2025-05-25 16:00:00-07:00,2.328586429955332,2.33914852142334,2.328586429955332,2.337472915649414,1585024,0.0,0.0
2025-05-25 16:15:00-07:00,2.3332412096866806,2.3360302448272705,2.3312828540802,2.331573486328125,1947136,0.0,0.0
2025-05-25 16:30:00-07:00,2.3334852086011986,2.343930721282959,2.331153631210327,2.343797445297241,27284224,0.0,0.0
2025-05-25 16:45:00-07:00,2.3356016092749643,2.344154119491577,2.3356016092749643,2.343111753463745,6818176,0.0,0.0
2025-05-25 17:00:00-07:00,2.3394943979011082,2.3429763317108154,2.339446783065796,2.3395471572875977,537088,0.0,0.0
2025-05-25 17:15:00-07:00,2.340355063807274,2.3410885334014893,2.3372716903686523,2.3372716903686523,3784704,0.0,0.0
2025-05-25 17:30:00-07:00,2.3395555741247063,2.3466897010803223,2.3369266986846924,2.3463134765625,8195584,0.0,0.0
2025-05-25 17:45:00-07:00,2.340700751873678,2.351036310195923,2.340700751873678,2.351036310195923,0,0.0,0.0
2025-05-25 18:00:00-07:00,2.344740572737071,2.353259325027466,2.344740572737071,2.346426248550415,297472,0.0,0.0
2025-05-25 18:15:00-07:00,2.34705308236997,2.34705308236997,2.3449535369873047,2.345644950866699,0,0.0,0.0
2025-05-25 18:30:00-07:00,2.3464689709659448,2.349116563796997,2.3433196544647217,2.349116563796997,1176064,0.0,0.0
2025-05-25 18:45:00-07:00,2.3465976346490796,2.3492817878723145,2.3465976346490796,2.347365379333496,1554560,0.0,0.0
2025-05-25 19:00:00-07:00,2.347387325215241,2.347387325215241,2.344120740890503,2.3443284034729004,205184,0.0,0.0
2025-05-25 19:15:00-07:00,2.3465736863255007,2.3465736863255007,2.341474771499634,2.341474771499634,0,0.0,0.0
2025-05-25 19:30:00-07:00,2.3446827410280457,2.3446827410280457,2.337747812271118,2.337747812271118,1228160,0.0,0.0
2025-05-25 19:45:00-07:00,2.3421551524907227,2.3426506519317627,2.3367345333099365,2.3426506519317627,5908352,0.0,0.0
2025-05-25 20:00:00-07:00,2.341068175400787,2.3426756858825684,2.3394529819488525,2.3396201133728027,0,0.0,0.0
2025-05-25 20:15:00-07:00,2.3410871460862426,2.343095302581787,2.339390277862549,2.343095302581787,3722624,0.0,0.0
2025-05-25 20:30:00-07:00,2.341254285714401,2.3439667224884033,2.341254285714401,2.3439667224884033,10411904,0.0,0.0
2025-05-25 20:45:00-07:00,2.3422413427339857,2.345918655395508,2.3422413427339857,2.343700647354126,3800448,0.0,0.0
2025-05-25 21:00:00-07:00,2.3433704653733405,2.343797445297241,2.3419582843780518,2.342663526535034,3650816,0.0,0.0
2025-05-25 21:15:00-07:00,2.3431754251,2.347106695175171,2.342665910720825,2.347106695175171,6087168,0.0,0.0
2025-05-25 21:30:00-07:00,2.344030864023999,2.3478426933288574,2.344030864023999,2.3476150035858154,1576448,0.0,0.0
2025-05-25 21:45:00-07:00,2.345680150878348,2.349515199661255,2.345680150878348,2.349069833755493,5390464,0.0,0.0
2025-05-25 22:00:00-07:00,2.3472685384213516,2.349508285522461,2.345583200454712,2.3456130027770996,3408768,0.0,0.0
2025-05-25 22:15:00-07:00,2.347368099662641,2.3479294776916504,2.3456106185913086,2.347602605819702,2970368,0.0,0.0
2025-05-25 22:30:00-07:00,2.3471052241191166,2.348395586013794,2.3471052241191166,2.3480448722839355,8099968,0.0,0.0
